DMS_id,knob,value,n_Pa,TR,T_N2,q_BH,dBIC,pi_hat,SI,beta_sibling,OR_iface,verdict_flips
KRAS_RALGDS-RBD_norfitness_1LFD,tau,8,34998,8.052262468501068,0.42094299911037825,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,sigma_mult,0.5,34998,8.052262468501068,0.5917403050122984,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,sigma_mult,1,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,sigma_mult,2,34998,8.052262468501068,0.42094299911037825,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,scale,latent,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,scale,raw,34998,5.733997170203021,1.0000000000000002,1.0,-3249.0428905531007,0.0995559727424177,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->F  FLIP
KRAS_RALGDS-RBD_norfitness_1LFD,floor_mask,on,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,floor_mask,off,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490922,0.11589497071559879,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,centring,phi_centred,34998,8.052262468501068,0.5649516770892553,1.0,-9938.08511490919,0.11589497071447206,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RALGDS-RBD_norfitness_1LFD,centring,uncentred,34998,8.243955272959084,0.5690630858131659,1.0,-10539.321634550724,0.11891650132639528,0.39353671621956,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_SOS1_norfitness_8BE4,tau,2,33192,5.436573967465795,0.8720166992222051,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_SOS1_norfitness_8BE4,tau,3,33192,5.436573967465795,0.7517406233992905,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_SOS1_norfitness_8BE4,tau,4,33192,5.436573967465795,0.6352735646787898,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_SOS1_norfitness_8BE4,tau,5,33192,5.436573967465795,0.543194400919252,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_SOS1_norfitness_8BE4,tau,6,33192,5.436573967465795,0.5009887936717206,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_SOS1_norfitness_8BE4,tau,8,33192,5.436573967465795,0.43935165944309207,1.0,-2805.7606580223946,0.1129732727519511,0.5129392810771551,,,T>=2&q<.05:F->F TR>N1p995:F->F
