i_amp,i_pi,rep,amp,pi,n_inj_variants,n_Pa,pi_edge_realised,amp_recovered,amp_background,resid_mad_oof,n_iter_used,pi_hat,rho_hat,dBIC,pi_ci_lo,pi_ci_hi,s1,s2,TR,TR_ref_p995,TR_pctile,clause1_TR,clause2_sweep,clause3_mixture,run_sigma,run_mad,T_max,supported,refuted,DMS_id,n_Pa_obs,sigma_bias_ratio
2,0,25,4.0,0.001,55,183690,0.0005988349937394523,3.16409150970091,0.7340646129032624,0.18535930696924574,10.0,0.12750323808248817,4.655160053781449,-101327.83010377013,0.12536448134957057,0.12964199481540578,1.0120045088547915,4.71104296386754,9.86173042986919,19.014652077609615,8.0,False,False,False,0,0,1.0621906482501158,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9772602495756124
2,1,25,4.0,0.005,226,183690,0.00274919701671294,2.9914465314473775,0.7393108539578266,0.19407193398295738,10.0,0.11730173214094489,6.974114076842087,-185428.89456221845,0.11545898149976894,0.11914448278212084,1.025723713886752,7.153514191968342,13.341079956521334,19.014652077609615,59.5,False,False,False,0,0,1.2481747400554328,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0231953805873601
2,2,25,4.0,0.02,865,183690,0.017034133594643147,2.9435522473042304,0.7821368752860748,0.20081781182646083,10.0,0.10570572347058402,8.112865577988787,-219963.60359741352,0.10399668313527323,0.1074147638058948,1.1050651232983393,8.965244800243033,16.032251395378776,19.014652077609615,96.0,False,False,False,0,0,1.4123792573327234,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0587613220700964
3,0,25,6.0,0.001,35,183690,0.0020033752517828953,3.770591516610123,0.737963026228694,0.1892480231063809,10.0,0.1325133750298169,5.56752020789828,-136921.1432380625,0.13047008148807557,0.1345566685715582,0.9918229965224811,5.521994575797138,11.62293973081491,19.014652077609615,29.5,False,False,False,0,0,1.0187530846678792,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9977625257485371
3,1,25,6.0,0.005,256,183690,0.0054493984430290165,8.51487365457386,0.7586615301932924,0.18669073663329108,10.0,0.12487485466966929,6.787064695470401,-179884.29803379835,0.12297772648801675,0.12677198285132182,1.0232202570832016,6.944662082539546,13.845493859191857,19.014652077609615,70.5,False,False,False,0,0,1.3076851020216993,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9842798770604799
3,2,25,6.0,0.02,933,183690,0.019342370297784312,4.612153929809122,0.7347551342135549,0.20294942060707444,10.0,0.14244343500674597,6.920212459504966,-186296.61231338035,0.14044487050856083,0.1444419995049311,1.011030237960639,6.996544049671485,12.811967565466501,19.014652077609615,48.5,False,False,False,0,0,1.444338525796089,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0699996923629118
0,0,26,2.0,0.001,38,183690,0.0009091403995862595,2.2098542678491566,0.7186931930933359,0.18581942969286838,10.0,0.12001710311937472,5.310744560893925,-125180.15117546776,0.11802691332759052,0.12200729291115892,0.981794138188865,5.214057879304053,10.900462968435281,19.014652077609615,17.5,False,False,False,0,0,0.9824079872232578,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9796861307200508
0,1,26,2.0,0.005,249,183690,0.003707333006696064,1.399640658522789,0.7559477534981649,0.18992015246208904,10.0,0.11757510429610571,5.888946915819559,-146742.39785162325,0.11565415825788512,0.1194960503343263,1.0451863580895038,6.155046979927859,12.106900439659064,19.014652077609615,35.0,False,False,False,0,0,0.9939301121414588,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0013061584511314
0,2,26,2.0,0.02,864,183690,0.013871196036801132,1.7865886840760283,0.6970837720699792,0.19426699064917616,10.0,0.14424421785211797,5.3503646430575635,-129999.94779269141,0.1421049483380344,0.14638348736620155,0.9296614390510703,4.974027693512861,10.698658672303184,19.014652077609615,16.0,False,False,False,0,0,1.0354894681283926,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0242237677205832
1,0,26,3.0,0.001,35,183690,0.0003810768141978333,2.7065663257343644,0.718471577667499,0.18788328055871867,10.0,0.13408459252778573,5.984635224043698,-153211.71721397294,0.13206160893059193,0.13610757612497953,0.9813970462284609,5.873303331631289,12.250601799034396,19.014652077609615,37.5,False,False,False,0,0,1.0897605138766946,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9905672644771075
1,1,26,3.0,0.005,235,183690,0.006908378245957864,3.4173796852421425,0.7503298559153246,0.18790769493339718,10.0,0.1374837100859969,6.162493508486634,-159491.09176516545,0.13546282833168166,0.13950459184031216,1.0097015983454787,6.222279545312591,11.627055802313983,19.014652077609615,29.5,False,False,False,0,0,1.1422293760418918,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9906959831170381
1,2,26,3.0,0.02,976,183690,0.01556970983722576,2.483490666397012,0.7155685706302931,0.203411125457819,10.0,0.1364763254961008,6.37757423839438,-167358.78166398802,0.13447341285706793,0.1384792381351337,0.9797687859768673,6.248548169029006,12.333823990986058,19.014652077609615,40.0,False,False,False,0,0,1.158882340738575,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0724339148740252
2,0,26,4.0,0.001,32,183690,0.001763841254287114,3.984416334118837,0.7663884342941607,0.19064299726830108,10.0,0.1155470348746167,7.449316961626618,-201052.81930904533,0.11374024717078737,0.11735382257844604,1.055733390121678,7.864492649988988,14.375944972060779,19.014652077609615,77.5,False,False,False,0,0,1.4271466434502786,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.005117175590079
2,1,26,4.0,0.005,238,183690,0.0025913223365452666,3.3081076414918074,0.7606295754186704,0.19371657298926423,10.0,0.14925938069380335,5.079969768125493,-120834.42801990162,0.1470436830049458,0.1514750783826609,1.0281813834611342,5.223130344132007,10.030534824083633,19.014652077609615,9.0,False,False,False,0,0,1.1066886573879289,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0213218292720025
2,2,26,4.0,0.02,943,183690,0.015694920790462193,3.285377246544712,0.7567438191141529,0.2001114640520732,10.0,0.15479061568886937,6.30656672077485,-165838.9596442394,0.1526765872665409,0.15690464411119784,1.020348593661625,6.434896484375824,12.2793265781567,19.014652077609615,38.0,False,False,False,0,0,1.4368446283632998,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0550372813754485
3,0,26,6.0,0.001,35,183690,0.0003810768141978333,4.5076041990367965,0.7334217519067714,0.18911735667184218,10.0,0.154855699727844,4.809606112097439,-109993.14140250941,0.15258144165061224,0.15712995780507574,0.962181449296013,4.627713779480876,9.842741972968437,19.014652077609615,7.5,False,False,False,0,0,1.0283639628251233,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9970736198904155
3,1,26,6.0,0.005,204,183690,0.006788611247209973,4.790196020510515,0.7349853751859189,0.18718027996226336,10.0,0.14794228983600272,4.523281154159975,-98193.24479106767,0.1456602878482475,0.15022429182375793,0.9794885571079665,4.430502131081812,10.067643916648109,19.014652077609615,9.0,False,False,False,0,0,1.0358630099080532,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9868608709348738
3,2,26,6.0,0.02,882,183690,0.02377374925145626,5.4424717995758085,0.7253977006734087,0.20233607942393605,10.0,0.15070789106630283,7.042239849732932,-190850.0127463201,0.14866706468352475,0.15274871744908092,0.9970047719226529,7.0211467352076,16.751701965692526,19.014652077609615,98.5,False,False,False,0,0,1.3318034707083621,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0667660054900523
0,0,27,2.0,0.001,44,183690,0.00047906799499156187,1.8250374413307773,0.6976916158900142,0.19152986038797085,10.0,0.12670955932528477,6.3146231023278565,-163764.0007525637,0.12476493095479929,0.12865418769577025,0.9479359790535973,5.9858584328596205,11.775536540291988,19.014652077609615,31.5,False,False,False,0,0,1.0311675713744692,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0097929379666164
0,1,27,2.0,0.005,239,183690,0.0038271000054439547,1.7433108809669497,0.6871449788321784,0.19377164543112513,10.0,0.1310928429661091,5.135378013810756,-120945.89083598799,0.12899593767330073,0.13318974825891747,0.9511347063809128,4.884436259320888,10.398569966023988,19.014652077609615,12.5,False,False,False,0,0,0.9915148947344442,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0216121848476556
0,2,27,2.0,0.02,955,183690,0.023267461484021992,1.6676257415661095,0.7478921544234608,0.19867147539093052,10.0,0.11320818175228012,6.774301395134398,-177546.51481872972,0.11138168933387403,0.1150346741706862,1.0578569302847338,7.166241678680464,12.840811773179057,19.014652077609615,49.0,False,False,False,0,0,1.238917572638458,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0474453039269795
1,0,27,3.0,0.001,42,183690,0.00045729217703739997,2.109904453680926,0.75276998011546,0.18719939882217443,10.0,0.1216917539223154,7.102761462677552,-190611.13780575653,0.11982653865758557,0.12355696918704524,1.0325933005463357,7.334263901739532,13.173368051917015,19.014652077609615,56.49999999999999,False,False,False,0,0,1.43618340211923,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9869616703072592
1,1,27,3.0,0.005,253,183690,0.0041156295933365995,2.4667394487902228,0.7261676770804519,0.19055604644770757,10.0,0.11902472645671154,6.431990129443414,-167031.57020800025,0.1171325823713921,0.12091687054203099,1.0048954012805256,6.4634773021594185,12.611969047144095,19.014652077609615,45.0,False,False,False,0,0,1.071406924140819,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0046587492934802
1,2,27,3.0,0.02,989,183690,0.02608742990908596,2.3021245254170095,0.753008201500548,0.19664578633701202,10.0,0.15035352032119695,6.552936998033863,-174367.29076247942,0.14828322973236516,0.15242381091002874,1.0111542415725348,6.626030040319534,13.04564284027947,19.014652077609615,52.5,False,False,False,0,0,1.3008524308329796,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0367653687094647
2,0,27,4.0,0.001,46,183690,0.0005008438129457238,3.048115821275462,0.737144297045784,0.19236162442983473,10.0,0.1260632513013644,5.907678743249151,-148799.68464972894,0.1240915837574969,0.12803491884523188,0.9995764021930328,5.905176263489244,11.396329929688415,19.014652077609615,24.0,False,False,False,0,0,1.0650549035548376,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0141782043361913
2,1,27,4.0,0.005,224,183690,0.006565409113179814,3.12437563839016,0.6639583358430019,0.19111067942886087,10.0,0.13525347793024198,4.913974557320206,-112054.88977644325,0.13311617439116513,0.13739078146931882,0.8887669105552748,4.367377985856703,10.295879780184404,19.014652077609615,11.0,False,False,False,0,0,0.9624783168865568,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0075829119613664
2,2,27,4.0,0.02,987,183690,0.024241929337470738,3.866690323120148,0.7128138188440105,0.20120365959075434,10.0,0.12722675504015435,8.011035965749103,-221023.59479693114,0.12536804165191454,0.12908546842839416,1.0119073885736993,8.106426483871157,16.21787235133885,19.014652077609615,96.0,False,False,False,0,0,1.4538161019610867,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0607956072031015
3,0,27,6.0,0.001,47,183690,0.0005117317219228047,4.212076525447456,0.7069750042562,0.19084881877208473,10.0,0.1279655989848479,6.331580811082241,-164534.12506242585,0.12601680347838576,0.12991439449131006,0.9454099720863659,5.985939637867832,13.603351413612966,19.014652077609615,68.0,False,False,False,0,0,1.0194202321342742,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0062023176174442
3,1,27,6.0,0.005,211,183690,0.006516413522782949,3.672427439881025,0.7230417241281573,0.1911834753602167,10.0,0.12732443647569658,5.901963051862917,-148750.97468232992,0.12534466264624372,0.12930421030514944,0.9819284379655264,5.795305360446006,11.719150332306414,19.014652077609615,31.0,False,False,False,0,0,1.0053293232372225,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0079667101704128
3,2,27,6.0,0.02,930,183690,0.012684413958299308,4.4927623279641775,0.7387225600513894,0.19912540436334583,10.0,0.14668974563598056,5.651136916696198,-141933.23274279293,0.14456116316846698,0.14881832810349413,1.0055396010862794,5.682441960898642,11.606658791489725,19.014652077609615,28.999999999999996,False,False,False,0,0,1.1322136017098907,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0498385300785307
0,0,28,2.0,0.001,45,183690,0.0028090805160868857,2.4093623965956867,0.7485793910697423,0.19161664849288182,10.0,0.118860884617792,8.418375491548371,-232726.02033955057,0.11706818588771102,0.12065358334787298,1.0393092132989539,8.749295209376331,16.224171043810493,19.014652077609615,96.0,False,False,False,0,0,1.5417591924223473,False,False,GB1_IgG-Fc_fitness_1FCC,183690,1.010250506385771
0,1,28,2.0,0.005,209,183690,0.003832543959932495,2.5680945578295242,0.7171223547662557,0.19045035941012942,10.0,0.1473105547194856,5.35490522606163,-130740.18516306276,0.1451478498349261,0.1494732596040451,0.9600979524703896,5.141233543214761,10.29456601934072,19.014652077609615,11.0,False,False,False,0,0,1.036424937029121,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0041015410129288
0,2,28,2.0,0.02,929,183690,0.020648919375034026,1.9665166180302776,0.706187460865857,0.1973424747370727,10.0,0.11055227268409303,7.506172830767687,-201804.70985607267,0.10878170264858336,0.11232284271960269,0.9971533103538172,7.484805086287882,15.052280225642512,19.014652077609615,87.0,False,False,False,0,0,1.2146726103559051,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0404384827864002
1,0,28,3.0,0.001,48,183690,0.0006532745386248571,2.9623766386143373,0.7211912278652334,0.19118828091033468,10.0,0.13074691707990255,5.2861868504704415,-125984.43706494302,0.1286841430648441,0.132809691094961,0.9669693585184329,5.111580707807978,10.462000072512748,19.014652077609615,12.5,False,False,False,0,0,0.9824079872232578,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0079920462227776
1,1,28,3.0,0.005,252,183690,0.006543633295225652,1.5355159765504331,0.7322028715213932,0.192804186200842,10.0,0.12735377092542002,5.780965501379083,-144620.9303069677,0.12535688086628816,0.1293506609845519,1.0052372887328875,5.811242086864667,11.52521875193174,19.014652077609615,26.5,False,False,False,0,0,1.0341355585466057,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0165114997819868
1,2,28,3.0,0.02,902,183690,0.01795960585769503,3.1232768526581522,0.7180838005018363,0.19881798237630333,10.0,0.15234908703605776,6.182227323924431,-161606.95895835513,0.15023636905714777,0.15446180501496776,0.9755505471752063,6.0310752486159895,12.314991022947966,19.014652077609615,39.5,False,False,False,0,0,1.196657073775504,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.048217725098762
2,0,28,4.0,0.001,51,183690,0.0009690238989602047,2.124733961669317,0.7025221219142569,0.1950533340388919,10.0,0.11530161373898701,6.480446869059641,-168193.65932160488,0.11343427518017349,0.11716895229780053,0.9819312363498589,6.363353206235306,13.145502078547285,19.014652077609615,56.49999999999999,False,False,False,0,0,1.0121010830602883,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.02836956514425
2,1,28,4.0,0.005,228,183690,0.0027165332897816975,3.4190181909043327,0.7375249186248529,0.18949736944126266,10.0,0.13206739796762101,7.0700529810579456,-190921.48187966482,0.13013511941229391,0.1339996765229481,1.0006711126391135,7.074797782972736,13.938257234565482,19.014652077609615,73.0,False,False,False,0,0,1.4020200461756327,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9990771414829267
2,2,28,4.0,0.02,907,183690,0.026980238445206597,3.4774190512339826,0.6921894746376513,0.19859637430204716,10.0,0.1557302660524024,5.775208310252859,-146767.24289665197,0.1535672675195133,0.1578932645852915,0.9370241398415918,5.4115095993206985,11.448291502870939,19.014652077609615,24.5,False,False,False,0,0,1.131372120028947,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.047049352355593
3,0,28,6.0,0.001,52,183690,0.0005661712668082095,4.3046220442526675,0.6818215609508186,0.19234138024770703,10.0,0.12869769030197106,6.452000287711039,-168883.17333376687,0.12675145926938045,0.13064392133456168,0.9213368098464506,5.94446536220807,12.621768142342088,19.014652077609615,45.0,False,False,False,0,0,1.00988158557055,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.014071471985914
3,1,28,6.0,0.005,225,183690,0.006195220207959062,2.992821044773045,0.7392795378673505,0.19164111089929725,10.0,0.1116863775108723,8.521930523523414,-234351.1587087313,0.10994740383325594,0.11342535118848868,1.0297703676428234,8.775631528235305,16.002916551683608,19.014652077609615,95.5,False,False,False,0,0,1.5115631939431677,False,False,GB1_IgG-Fc_fitness_1FCC,183690,1.010379478260934
3,2,28,6.0,0.02,927,183690,0.015161413250585225,4.658401255036886,0.7154562317234805,0.19920322095161583,10.0,0.1516504231601715,4.993674396504172,-117132.05224956002,0.14941796591118225,0.15388288040916073,0.9629365157757981,4.808591424288538,10.825701311752727,19.014652077609615,17.5,False,False,False,0,0,1.0217691310860162,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.050248798436334
0,0,29,2.0,0.001,39,183690,0.0004246284501061571,1.6131115118557577,0.7461998436396319,0.18958314741646484,10.0,0.13136983240867245,7.871167089113316,-216388.4798976992,0.12948844121065925,0.13325122360668565,0.9944803835354531,7.827721265653046,14.666442567197679,19.014652077609615,80.5,False,False,False,0,0,1.5664449722009466,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9995293842476674
0,1,29,2.0,0.005,221,183690,0.005808699439272687,3.235379395085366,0.7292123397811454,0.19302121319845264,10.0,0.12790473633544458,5.939684082522539,-150279.41545049974,0.12592320037080473,0.12988627230008443,0.992163684311466,5.893138842961732,11.123302630674745,19.014652077609615,21.0,False,False,False,0,0,1.0255757559518228,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0176557199526246
0,2,29,2.0,0.02,908,183690,0.016184876694430833,2.0019000073023725,0.7086642520463536,0.19600524587060417,10.0,0.1477673214543222,6.461619280881205,-170942.31531034596,0.14570685612037243,0.14982778678827197,0.9491747979874317,6.133206175602111,12.557066497541584,19.014652077609615,43.5,False,False,False,0,0,1.1932929617976538,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0333882804677135
1,0,29,3.0,0.001,35,183690,0.00526430399041864,11.155238552913438,0.7016613705625245,0.19318499346216758,10.0,0.11376595853651227,8.11431947946572,-221764.29836366,0.11200446679888931,0.11552745027413522,0.9678641206134896,7.853558687369998,16.065540320008814,19.014652077609615,96.0,False,False,False,0,0,1.2896115846837959,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0185192101329164
